Data publisher,Dataset,Scientific name,Rank,Author,Specific epithet,Kingdom,Phylum,Class,Order,Family,Genus,Species,GBIF ID,Accepted,Taxonomy tree url,Taxon page url
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Pteroplatytrygon,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Pteroplatytrygon,,11418202,Y,http://data.gbif.org/species/browse/taxon/11418202,http://data.gbif.org/species/11418202
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Rachinotus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Rachinotus,,11446600,N,http://data.gbif.org/species/browse/taxon/11446600,http://data.gbif.org/species/11446600
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Raia,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raia,,11332681,N,http://data.gbif.org/species/browse/taxon/11332681,http://data.gbif.org/species/11332681
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Raia,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Urolophidae,Raia,,11413916,N,http://data.gbif.org/species/browse/taxon/11413916,http://data.gbif.org/species/11413916
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Raia,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Raia,,11415506,N,http://data.gbif.org/species/browse/taxon/11415506,http://data.gbif.org/species/11415506
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Raia,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Myliobatidae,Raia,,11415693,N,http://data.gbif.org/species/browse/taxon/11415693,http://data.gbif.org/species/11415693
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Raia,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Raia,,11416373,N,http://data.gbif.org/species/browse/taxon/11416373,http://data.gbif.org/species/11416373
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Raja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raja,,11332987,Y,http://data.gbif.org/species/browse/taxon/11332987,http://data.gbif.org/species/11332987
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Raja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Raja,,11334070,N,http://data.gbif.org/species/browse/taxon/11334070,http://data.gbif.org/species/11334070
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Raja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Myliobatidae,Raja,,11412687,N,http://data.gbif.org/species/browse/taxon/11412687,http://data.gbif.org/species/11412687
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Raja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Raja,,11413776,N,http://data.gbif.org/species/browse/taxon/11413776,http://data.gbif.org/species/11413776
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Raja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Gymnuridae,Raja,,11415969,N,http://data.gbif.org/species/browse/taxon/11415969,http://data.gbif.org/species/11415969
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Raja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Urolophidae,Raja,,11417017,N,http://data.gbif.org/species/browse/taxon/11417017,http://data.gbif.org/species/11417017
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Rajella,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Rajella,,11333921,Y,http://data.gbif.org/species/browse/taxon/11333921,http://data.gbif.org/species/11333921
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Rajidae,family,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,,,11321850,Y,http://data.gbif.org/species/browse/taxon/11321850,http://data.gbif.org/species/11321850
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Rajiformes,order,,,Animalia,Chordata,Elasmobranchii,Rajiformes,,,,11314882,Y,http://data.gbif.org/species/browse/taxon/11314882,http://data.gbif.org/species/11314882
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Raya,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Raya,,11414522,N,http://data.gbif.org/species/browse/taxon/11414522,http://data.gbif.org/species/11414522
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Raya,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Raya,,11419220,N,http://data.gbif.org/species/browse/taxon/11419220,http://data.gbif.org/species/11419220
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Rhina,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Rhina,,11363602,Y,http://data.gbif.org/species/browse/taxon/11363602,http://data.gbif.org/species/11363602
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Rhinchobatus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Rhinchobatus,,11414037,N,http://data.gbif.org/species/browse/taxon/11414037,http://data.gbif.org/species/11414037
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Rhinobates,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Rhinobates,,11418956,N,http://data.gbif.org/species/browse/taxon/11418956,http://data.gbif.org/species/11418956
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Rhinobatidae,family,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,,,11321851,Y,http://data.gbif.org/species/browse/taxon/11321851,http://data.gbif.org/species/11321851
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Rhinobatis,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Rhinobatis,,11416657,N,http://data.gbif.org/species/browse/taxon/11416657,http://data.gbif.org/species/11416657
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Rhinobatos,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Rhinobatos,,11333369,Y,http://data.gbif.org/species/browse/taxon/11333369,http://data.gbif.org/species/11333369
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Rhinobatus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Rhinobatus,,11332827,N,http://data.gbif.org/species/browse/taxon/11332827,http://data.gbif.org/species/11332827
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Rhinoptera,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Myliobatidae,Rhinoptera,,11361352,Y,http://data.gbif.org/species/browse/taxon/11361352,http://data.gbif.org/species/11361352
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Rhinopthera,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Myliobatidae,Rhinopthera,,11416874,N,http://data.gbif.org/species/browse/taxon/11416874,http://data.gbif.org/species/11416874
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Rhinoraja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Rhinoraja,,11333762,Y,http://data.gbif.org/species/browse/taxon/11333762,http://data.gbif.org/species/11333762
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Rhynchobatis,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Rhynchobatis,,11416159,N,http://data.gbif.org/species/browse/taxon/11416159,http://data.gbif.org/species/11416159
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Rhynchobatus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Rhynchobatus,,11362308,Y,http://data.gbif.org/species/browse/taxon/11362308,http://data.gbif.org/species/11362308
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Rhyncobatis,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Rhyncobatis,,11418365,N,http://data.gbif.org/species/browse/taxon/11418365,http://data.gbif.org/species/11418365
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Rhyncobatus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Rhyncobatus,,11415260,N,http://data.gbif.org/species/browse/taxon/11415260,http://data.gbif.org/species/11415260
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Rioraja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Rioraja,,11362113,Y,http://data.gbif.org/species/browse/taxon/11362113,http://data.gbif.org/species/11362113
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Rostroraja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Rostroraja,,11412066,Y,http://data.gbif.org/species/browse/taxon/11412066,http://data.gbif.org/species/11412066
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Rynchobatus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Rynchobatus,,11418364,N,http://data.gbif.org/species/browse/taxon/11418364,http://data.gbif.org/species/11418364
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Springeria,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Anacanthobatidae,Springeria,,11414735,N,http://data.gbif.org/species/browse/taxon/11414735,http://data.gbif.org/species/11414735
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Squalus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Myliobatidae,Squalus,,11419285,N,http://data.gbif.org/species/browse/taxon/11419285,http://data.gbif.org/species/11419285
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Squatina,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Squatina,,11413131,N,http://data.gbif.org/species/browse/taxon/11413131,http://data.gbif.org/species/11413131
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Squatinoraja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Squatinoraja,,11418602,N,http://data.gbif.org/species/browse/taxon/11418602,http://data.gbif.org/species/11418602
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Stoasodon,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Myliobatidae,Stoasodon,,11417106,N,http://data.gbif.org/species/browse/taxon/11417106,http://data.gbif.org/species/11417106
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Sympterygia,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Sympterygia,,11333788,Y,http://data.gbif.org/species/browse/taxon/11333788,http://data.gbif.org/species/11333788
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Syrrhina,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Syrrhina,,11419243,N,http://data.gbif.org/species/browse/taxon/11419243,http://data.gbif.org/species/11419243
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Taeniura,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Potamotrygonidae,Taeniura,,11363576,N,http://data.gbif.org/species/browse/taxon/11363576,http://data.gbif.org/species/11363576
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Taeniura,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Taeniura,,11412152,Y,http://data.gbif.org/species/browse/taxon/11412152,http://data.gbif.org/species/11412152
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Tarsistes,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Tarsistes,,11414125,Y,http://data.gbif.org/species/browse/taxon/11414125,http://data.gbif.org/species/11414125
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Toeniura,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Potamotrygonidae,Toeniura,,11416546,N,http://data.gbif.org/species/browse/taxon/11416546,http://data.gbif.org/species/11416546
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Trigon,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Trigon,,11415505,N,http://data.gbif.org/species/browse/taxon/11415505,http://data.gbif.org/species/11415505
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Trigonorhina,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Trigonorhina,,11416998,N,http://data.gbif.org/species/browse/taxon/11416998,http://data.gbif.org/species/11416998
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Trygon,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Trygon,,11333447,N,http://data.gbif.org/species/browse/taxon/11333447,http://data.gbif.org/species/11333447
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Trygon,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Potamotrygonidae,Trygon,,11412543,N,http://data.gbif.org/species/browse/taxon/11412543,http://data.gbif.org/species/11412543
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Trygon,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Gymnuridae,Trygon,,11418170,N,http://data.gbif.org/species/browse/taxon/11418170,http://data.gbif.org/species/11418170
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Trygonobatus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Urolophidae,Trygonobatus,,11416932,N,http://data.gbif.org/species/browse/taxon/11416932,http://data.gbif.org/species/11416932
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Trygonoptera,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Urolophidae,Trygonoptera,,11363724,Y,http://data.gbif.org/species/browse/taxon/11363724,http://data.gbif.org/species/11363724
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Trygonorhina,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Trygonorhina,,11412994,N,http://data.gbif.org/species/browse/taxon/11412994,http://data.gbif.org/species/11412994
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Trygonorrhina,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Trygonorrhina,,11363601,Y,http://data.gbif.org/species/browse/taxon/11363601,http://data.gbif.org/species/11363601
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Uraptera,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Uraptera,,11333845,N,http://data.gbif.org/species/browse/taxon/11333845,http://data.gbif.org/species/11333845
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Urobatis,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Urolophidae,Urobatis,,11413915,Y,http://data.gbif.org/species/browse/taxon/11413915,http://data.gbif.org/species/11413915
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Urogymnosus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Urogymnosus,,11416073,N,http://data.gbif.org/species/browse/taxon/11416073,http://data.gbif.org/species/11416073
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Urogymnus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Urogymnus,,11413918,Y,http://data.gbif.org/species/browse/taxon/11413918,http://data.gbif.org/species/11413918
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Urogymnus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Gymnuridae,Urogymnus,,11417158,N,http://data.gbif.org/species/browse/taxon/11417158,http://data.gbif.org/species/11417158
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Urolophidae,family,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Urolophidae,,,11321852,Y,http://data.gbif.org/species/browse/taxon/11321852,http://data.gbif.org/species/11321852
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Urolophoides,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Dasyatidae,Urolophoides,,11413553,N,http://data.gbif.org/species/browse/taxon/11413553,http://data.gbif.org/species/11413553
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Urolophus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Urolophidae,Urolophus,,11333892,Y,http://data.gbif.org/species/browse/taxon/11333892,http://data.gbif.org/species/11333892
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Urolophus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Plesiobatidae,Urolophus,,11416938,N,http://data.gbif.org/species/browse/taxon/11416938,http://data.gbif.org/species/11416938
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Urotrygon,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Urolophidae,Urotrygon,,11414142,Y,http://data.gbif.org/species/browse/taxon/11414142,http://data.gbif.org/species/11414142
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Urotrygon,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Plesiobatidae,Urotrygon,,11415871,N,http://data.gbif.org/species/browse/taxon/11415871,http://data.gbif.org/species/11415871
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Zanobatus,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Zanobatus,,11413116,Y,http://data.gbif.org/species/browse/taxon/11413116,http://data.gbif.org/species/11413116
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Zapteryx,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Zapteryx,,11333295,Y,http://data.gbif.org/species/browse/taxon/11333295,http://data.gbif.org/species/11333295
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Zearaja,genus,,,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,Zearaja,,11362116,N,http://data.gbif.org/species/browse/taxon/11362116,http://data.gbif.org/species/11362116
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Acanthias,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,Acanthias,,11333911,N,http://data.gbif.org/species/browse/taxon/11333911,http://data.gbif.org/species/11333911
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Acanthias,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Acanthias,,11415162,N,http://data.gbif.org/species/browse/taxon/11415162,http://data.gbif.org/species/11415162
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Acanthicus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,Acanthicus,,11419250,N,http://data.gbif.org/species/browse/taxon/11419250,http://data.gbif.org/species/11419250
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Acanthidium,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Acanthidium,,11413287,N,http://data.gbif.org/species/browse/taxon/11413287,http://data.gbif.org/species/11413287
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Acanthidium,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Acanthidium,,11413293,N,http://data.gbif.org/species/browse/taxon/11413293,http://data.gbif.org/species/11413293
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Aculeola,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Aculeola,,11446696,Y,http://data.gbif.org/species/browse/taxon/11446696,http://data.gbif.org/species/11446696
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Atractophorus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Atractophorus,,11413313,N,http://data.gbif.org/species/browse/taxon/11413313,http://data.gbif.org/species/11413313
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Centrina,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Centrina,,11415940,N,http://data.gbif.org/species/browse/taxon/11415940,http://data.gbif.org/species/11415940
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Centrophoridae,family,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,,,11321853,Y,http://data.gbif.org/species/browse/taxon/11321853,http://data.gbif.org/species/11321853
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Centrophorus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Centrophorus,,11333829,Y,http://data.gbif.org/species/browse/taxon/11333829,http://data.gbif.org/species/11333829
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Centrophorus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Centrophorus,,11415777,N,http://data.gbif.org/species/browse/taxon/11415777,http://data.gbif.org/species/11415777
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Centroscyllium,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Centroscyllium,,11333699,Y,http://data.gbif.org/species/browse/taxon/11333699,http://data.gbif.org/species/11333699
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Centroscymnus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Centroscymnus,,11413309,Y,http://data.gbif.org/species/browse/taxon/11413309,http://data.gbif.org/species/11413309
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Centroscymnus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Centroscymnus,,11446339,N,http://data.gbif.org/species/browse/taxon/11446339,http://data.gbif.org/species/11446339
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Centroselachus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Centroselachus,,11332710,N,http://data.gbif.org/species/browse/taxon/11332710,http://data.gbif.org/species/11332710
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Cirrhigaleus,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,Cirrhigaleus,,11413302,Y,http://data.gbif.org/species/browse/taxon/11413302,http://data.gbif.org/species/11413302
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Dalatias,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Centrophoridae,Dalatias,,11415783,N,http://data.gbif.org/species/browse/taxon/11415783,http://data.gbif.org/species/11415783
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Dalatias,genus,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,Dalatias,,11416784,Y,http://data.gbif.org/species/browse/taxon/11416784,http://data.gbif.org/species/11416784
Catalogue of Life: 2007 Annual Checklist,"Species 2000 & ITIS Catalogue of Life Hierarchy, Edition 1 (2007)",Dalatiidae,family,,,Animalia,Chordata,Elasmobranchii,Squaliformes,Dalatiidae,,,11321854,Y,http://data.gbif.org/species/browse/taxon/11321854,http://data.gbif.org/species/11321854
